"Link","Type","Title","Description","By","Country","Rating","Categories","Colors"
"https://www.awwwards.com/sites/junges-schauspielhaus-hamburg","Day","Junges SchauSpielHaus Hamburg","The printed program for the new theater season transformed into a digital experience. An immersive experience that works with video, sound & visuals to bring the program to life.","Taikonauten","Germany",7.57,"Culture & Education,Events,Institutions,Big Background Images,Clean,Colorful,Responsive Design,Transitions,Photo & Video,CSS,ReadyMag","Orange,Pink,Red"
"https://www.awwwards.com/sites/utsubo","Day","Utsubo","Utsubo is a technology-first creative studio.
We are all about making memorable experiences for everyone. We bring expertise and innovation while staying focused on user-friendliness.","Utsubo","Japan",7.58,"Design Agencies,Technology,Web & Interactive,Animation,Clean,Horizontal Layout,Portfolio,3D,Gestures / Interaction,WebGL,Three.js,React","Black,White"
"https://www.awwwards.com/sites/musotoku","Day","Musotoku","Musotoku is a brand dedicated to the design and manufacture of tattooing tools, inspired by military and aeronautical technology.","Cocota Studio","Spain",7.32,"Promotional,Technology,Web & Interactive,Clean,Gestures / Interaction,UI design,Contact Page,Wordpress,CSS,Javascript","Black,Green,White"
"https://www.awwwards.com/sites/path-robotics","Day","Path Robotics","Path is delivering on the promise of what intelligent robotics can become — starting with truly autonomous welding.","Studio Freight ","United States",7.34,"Technology,Scrolling,Typography,Header Design,Contentful,next.js,React,Vercel,Locomotive Scroll","Black,Orange,White"
"https://www.awwwards.com/sites/hoboken-yogi","Day","Hoboken Yogi","Jill Stout aka Hoboken Yogi supports hundreds of people in their journeys, leading group and private classes in HOT, restorative, pre- and post-natal yoga throughout northern New Jersey","Buzzworthy-Studio ","United States",7.6,"Culture & Education,Events,Promotional,Animation,Clean,Typography,Gallery,About Page,Microinteractions,CSS,HTML5,SVG,GSAP Animation,PHP,Locomotive Scroll","Black,Brown,White"
"https://www.awwwards.com/sites/wemakefab-it-company","Day","Wemakefab","IT company","Wemakefab","Russia",7.52,"Business & Corporate,Design Agencies,Animation,Clean,Flat Design,Minimal,About Page,Contact Page,PHP,Vue.js,Figma","Black,Silver,White"
"https://www.awwwards.com/sites/eva-habermann","Day","Eva Habermann","Official website of the German actress Eva Habermann.","Spatzek Studio","Austria",7.54,"Film & TV,Promotional,Animation,Parallax,Typography,Storytelling,Photo & Video,Footer Design,Webflow","Black,White,Yellow"
"https://www.awwwards.com/sites/rupert-rothschild","Day","Rupert & Rothschild","An immersive digital brand home for the Rupert & Rothschild wine estate.","Studio Malvah South","Africa",7.41,"Food & Drink,Hotel / Restaurant,Web & Interactive,Parallax,Typography,Gallery,Storytelling,Interaction Design,Microinteractions,GSAP Animation,GLSL,Highway.js,Curtains.js,11ty","Black,Yellow"
"https://www.awwwards.com/sites/union-c","Day","UNION©","UNION© works with contractors and individuals in the realization of new construction projects, the renovation of kitchens and bathrooms, and the installation of ceramics and flooring.","Frédéric Marchand","Canada",7.37,"Architecture,Business & Corporate,Real Estate,Clean,Minimal,Parallax,Scrolling,Typography,UI design,CSS,HTML5,SVG,Locomotive Scroll","Black,Silver,White"
"https://www.awwwards.com/sites/infrared-promo-website","Day","Infrared Promo Website","Infrared is a science-backed infrared sauna clinic for a healthy mind and body.","Synchronized Studio ","United States",7.56,"Business & Corporate,Promotional,Web & Interactive,Colorful,Typography,Interaction Design,Microinteractions,404 pages,Contentful,CSS,GSAP Animation,Vue.js,Nuxt.js,Contentful","Pink,Red,White"
"https://www.awwwards.com/sites/the-message-to-ukraine","Day","The message to Ukraine","It is a declaration of love to Ukraine. From custom font to the poem.","Os agency","Ukraine",7.57,"Culture & Education,Promotional,Social responsibility,Animation,Navigation Menu,Scrolling,Typography,Storytelling,Copy design,SVG,After Effects,Figma,ReadyMag","Black,Brown,White"
"https://www.awwwards.com/sites/meadlight-principio","Day","Meadlight — Principio","Meadlight — Principio is a fermented beverage made from 6 unpasteurized honeys that’s perfect for your aperitif, by itself or mixed.","Adoratorio","Italy",7.38,"Business & Corporate,Food & Drink,Promotional,Animation,Clean,Colorful,Responsive Design,3D,CSS,HTML5,WebGL,GSAP Animation,Three.js","Black,White,Yellow"
"https://www.awwwards.com/sites/fanfanfan-design-studio","Day","fanfanfan. design studio","fanfanfan is an experience design studio based in Stockholm, Sweden. Our purpose is to build digital products in a distinctive way using progressive design aesthetics.","fanfanfan","Sweden",7.54,"Design Agencies,Web & Interactive,Experimental,Animation,Clean,Minimal,Portfolio,Transitions,Interaction Design,CSS,Javascript,Figma","Black,Silver,White"
"https://www.awwwards.com/sites/encyclopedia-of-the-farm","Day","Encyclopedia of the Farm","Follow the fruits and vegetables of ‘La Granja, Ibiza’ from soil to sustenance. An interactive film that gives you an insight in the world of this sustainable farm restaurant.","Studio Airport","Netherlands",7.34,"Magazine / Newspaper / Blog,Culture & Education,Hotel / Restaurant,Clean,Graphic design,Typography,Video,Responsive,Photo & Video,Wordpress,CSS,HTML5","Brown,Green,White"
"https://www.awwwards.com/sites/fanzone36","Day","FanZone36","FanZone36 is a project that gathers car fans to encourage the Alpine Endurance Team for the 24 hours of le Mans (live cameras, mini-games, augmented reality animations,...).","La Phase 5","France",7.44,"Events,Games & Entertainment,Sports,Animation,Graphic design,3D,UI design,GSAP Animation,Three.js,PixiJS,Vue.js,Prismic,AWS","Red"
"https://www.awwwards.com/sites/black-dog","Day","Black Dog","'Black Dog' is one of picture book projects based on WebGL.","302chanwoo South","Korea",7.53,"Art & Illustration,Web & Interactive,Experimental,Animation,Portfolio,Typography,Illustration,Storytelling,Interaction Design,WebGL,GSAP Animation,Three.js","Black,White"
"https://www.awwwards.com/sites/30th-anniversary-of-ukraine","Day","30th anniversary of Ukraine","#30ua – Celebrate the 30th Anniversary of Ukraine's Independence!","Cosmos Studio & redlab agency","Ukraine",7.66,"Culture & Education,Events,Social responsibility,Animation,Colorful,Typography,Social Integration,Storytelling,Content architecture,Node.js,GSAP Animation,Vue.js,Nuxt.js,Netlify,Prismic","Black,Blue,Yellow"
"https://www.awwwards.com/sites/ljubicic-tennis-academy","Day","Ljubicic Tennis Academy","Ljubicic Tennis Academy offers internationally certified and tailor-made programs that will help tennis players reach the next level and focus on their game.","Bornfight","Croatia",7.4,"Sports,Single page,Typography,Photo & Video,UI design,Header Design,Microinteractions,Wordpress,GSAP Animation,Lottie,After Effects,Figma,Locomotive Scroll","Black,Green,Pink"
"https://www.awwwards.com/sites/sivik-c-atelier","Day","Sivik©Atelier","The website of an award-winning creative duo based in Dubai, United Arab Emirates.","Shaban Iddrisu™  Arab","Emirates",7.37,"Design Agencies,Web & Interactive,Startups,Big Background Images,Clean,Typography,Transitions,Interaction Design,Microinteractions,WebGL,GSAP Animation,Three.js,GLSL,BARBA.js,Webflow","Black,White"
"https://www.awwwards.com/sites/miti-navi","Day","Miti Navi","The sailboats of your dreams","Troa","France",7.34,"Other,Big Background Images,Clean,Photography,Typography,Transitions,UI design,BARBA.js,Locomotive Scroll","Black,White"
"https://www.awwwards.com/sites/msi-the-match-maker","Day","MSI - The Match Maker","Create your gamer profile, match with a similar player & test your skills in a series of mini games. Enter the contest before the 31st of August for a chance to win MSI prizes.","Merci-Michel","France",8.05,"Games & Entertainment,Promotional,Technology,3D,HTML5,Three.js,After Effects,Figma","Blue"
"https://www.awwwards.com/sites/bannister-associates","Day","Bannister & Associates","Time is no longer a one way stream. Visit Bannister & Associates to relive your memories.","Oblio ","United States",7.55,"Film & TV,Web & Interactive,Experimental,Unusual Navigation,Social Integration,Storytelling,3D,WebGL,Blender","Black,White"
"https://www.awwwards.com/sites/stella-domo","Day","Stella Domo","A remarkable expression of how space meets place. Stella Domo looks to separate itself from other AUD companies by leaving the earth as it was before installation of the home.","The Graphic Standard ","United States",7.28,"Architecture,Real Estate,Clean,Colorful,Graphic design,Minimal,Parallax,Typography,Webflow","Black,Brown,Orange"
"https://www.awwwards.com/sites/leonid-kostetskyi-1","Day","Leonid Kostetskyi","Portfolio of Leonid Kostetskyi. Ukrainian web designer and front-end developer.","Emotion Agency","Ukraine",7.34,"Design Agencies,Web & Interactive,Parallax,Portfolio,Typography,Transitions,Filters and Effects,WebGL,GSAP Animation,GLSL,Nuxt.js,Vercel","Black,Brown,White"
"https://www.awwwards.com/sites/togethxr","Day","TOGETHXR","Experimental site for a new media and commerce company called Togethxr founded by four of the world's greatest professional athletes: Alex Morgan, Chloe Kim, Sue Bird, and Simone Manuel","CUSP","Canada",7.62,"E-Commerce,Fashion,Experimental,Infinite Scroll,Sound-Audio,Microinteractions,React,Shopify","Blue,Red,Yellow"
"https://www.awwwards.com/sites/grids","Day","Grids","The educational project about grids which Obys uses every day with unusual storytelling.","Os agency","Ukraine",7.83,"Culture & Education,Web & Interactive,Experimental,Animation,Horizontal Layout,Minimal,Scrolling,Storytelling,Interaction Design,SVG,Figma,ReadyMag","Black,White,Yellow"
"https://www.awwwards.com/sites/studio-k95-1","Day","Studio K95","Website of a graphic design studio from Catania, Italy","Studio K95","Italy",7.44,"Design Agencies,Fullscreen,Graphic design,Parallax,Typography,Filters and Effects,UI design,Three.js,BARBA.js,Vanilla JS,Adobe XD","Blue"
"https://www.awwwards.com/sites/fuente-real","Day","Fuente Real","Fuente Real is a series of Boutique Apartments built on a historic ''Indianos'' building and inspired by botany and the travels of the Spanish emigrants to America in the XIX century.","Mubien","Spain",7.31,"Hotel / Restaurant,Graphic design,Parallax,Photography,Illustration,Storytelling,UI design,Wordpress,CSS,HTML5,PHP,Javascript,Figma","Green,Silver,Yellow"
"https://www.awwwards.com/sites/marfala-studio","Day","Marfala Studio","Marfala is a New York/Bogota based creative studio.","Contra Studio","Colombia",7.37,"Design Agencies,Promotional,Animation,Graphic design,Portfolio,Transitions,Project Page,Firebase,Nuxt.js,Prismic","Green"
"https://www.awwwards.com/sites/joseph-berry-masterclass","Day","Joseph Berry Masterclass","Animation and Interaction is a fundamental part in creating engaging and exciting experiences. Learn the crucial techniques in creating advanced animations and interactions in Webflow.","Joseph Berry ","United Kingdom",7.51,"Culture & Education,Animation,Colorful,Navigation Menu,Transitions,Interaction Design,Microinteractions,CSS,HTML5,Webflow","Black,Pink,White"
"https://www.awwwards.com/sites/norda","Day","Norda","A transactional platform for norda™, a new competitor in the trail running world.","lg2","Canada",7.31,"E-Commerce,Sports,Startups,Minimal,Photography,Typography,GSAP Animation,Shopify,BARBA.js","Black,White"
"https://www.awwwards.com/sites/gucci-osteria","Day","Gucci Osteria","Gucci Osteria da Massimo Bottura: a series of Italian, contemporary restaurants, found in world cities with varied and different identities.","Gucci","Italy",7.68,"Business & Corporate,Food & Drink,Hotel / Restaurant,Animation,Clean,Minimal,Typography,Responsive,Wordpress,CSS,HTML5,GSAP Animation,Vue.js","Black,Green,Pink"
"https://www.awwwards.com/sites/scepter-sword-wine-co","Day","Scepter & Sword Wine Co.","Turning Social Conventions Upside Down

Scepter & Sword Wine Co. presents I, THE QUEEN, an exciting line of majestic wines from Columbia Valley, WA that celebrates female empowerment.","Workshop Built and Mubien ","United States",7.67,"Food & Drink,Big Background Images,Graphic design,Parallax,Unusual Navigation,Gestures / Interaction,UI design,Wordpress,CSS,HTML5,PHP,WooCommerce,Javascript","Black,Red,White"
"https://www.awwwards.com/sites/pluto","Day","Pluto","Spatial website for Pluto, a service that's booting up the next reality of computing, featuring an immersive layer in XR when viewed with virtual reality and augmented reality headsets.","14islands","Sweden",7.53,"Technology,Experimental,Startups,Animation,Transitions,3D,Microinteractions,WebGL,VR,WebVR,Three.js,Gatsby,Blender","Black,Blue,Pink"
"https://www.awwwards.com/sites/bot-bottle-on-the-table","Day","BOT - Bottle on the table","Created to address Millennials, BOT talks the Internet language with a funny and engaging identity. The website wants to be captivating in all the aspects of the user experience.","GummyIndustries","Italy",7.32,"Food & Drink,Animation,Colorful,Graphic design,Gestures / Interaction,Copy design,404 pages,CSS,GSAP Animation,BARBA.js,Vanilla JS,Figma,Locomotive Scroll","Black,White,Yellow"
"https://www.awwwards.com/sites/vredestein-experience-centre","Day","Vredestein Experience Centre","An engaging branded digital experience which guests can freely explore, with a variety of interactive rooms and content available through to delight, excite and educate.","Wirelab","Netherlands",7.54,"Design Agencies,Events,Web & Interactive,Animation,Responsive Design,Transitions,3D,Content architecture,UI design,Three.js,Craft CMS,Javascript","Black"
